field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	action_class	additive_destinations	remove_from_current_field	reason	assembly_accession	biosample	organism	raw_attribute_name	raw_value	evidence_match_type	Host	Host_SD	Host_Context_SD	Host_Disease_SD	Host_Health_State_SD	Host_Production_Context_SD	Host_Anatomical_Site_SD	Host_Hospitalization_Status_SD	Host_Vital_Status_SD	Host_Colonization_Status_SD	Host_Disease_Stage_SD	Host_Exposure_Context_SD	Isolation Source	Isolation_Source_SD	Isolation_Source_SD_Broad	Sample Type	Sample_Type_SD	Sample_Type_SD_Broad	Sample_Material_SD	Sampling_Context_SD	Host_Anatomical_Material_SD	Isolation_Site_SD	Environment_Medium_SD	Environment_Medium_SD_Broad	Environment_Broad_Scale_SD	Environment_Local_Scale_SD	Semantic_Axis_Provenance	Collection Date	Country
Isolation_Source_SD	cloacal swab	sample_material	collection_device	collection_device:collection device|sample_material:swab specimen|collection_device:swab	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Device_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_003181625.1	SAMN07326156	Clostridium perfringens			unmatched	Gallus gallus	Gallus gallus			healthy								healthy chicken	cloacal swab	swab	whole organism											{'Host_Health_State_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'evidence': 'merge_policy=set_when_blank_or_same', 'confidence': 'high', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'blank or same Host_Health_State_SD', 'source_current_field': 'Host_Disease_SD', 'source_current_value': 'healthy/no disease reported'}], '_cleared_strict_fields': [{'method': 'semantic_phase2a_canonical_apply', 'reason': 'healthy/no disease reported is health state not disease', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'cleared_field': 'Host_Disease_SD', 'previous_value': 'healthy/no disease reported', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'destination_status': 'destination_recorded', 'removal_confidence': 'high', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'destination_outcomes': [{'field': 'Host_Health_State_SD', 'value': 'healthy', 'detail': 'same destination value already present', 'status': 'already_same', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'evidence': 'merge_policy=set_when_blank_or_same', 'condition': 'blank_or_same'}], 'cleared_companion_fields': [{'field': 'Host_Disease_SD_Detail', 'is_primary': 'false', 'previous_value': 'healthy/no disease reported'}, {'field': 'Host_Disease_SD_Method', 'is_primary': 'false', 'previous_value': 'context_dictionary'}]}]}	2008	Australia
Isolation_Source_SD	cloacal swab	sample_material	collection_device	collection_device:collection device|sample_material:swab specimen|collection_device:swab	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Device_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_003181895.1	SAMN07326161	Clostridium perfringens			unmatched	Gallus gallus	Gallus gallus			healthy								healthy chicken	cloacal swab	swab	whole organism											{'Host_Health_State_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'evidence': 'merge_policy=set_when_blank_or_same', 'confidence': 'high', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'blank or same Host_Health_State_SD', 'source_current_field': 'Host_Disease_SD', 'source_current_value': 'healthy/no disease reported'}], '_cleared_strict_fields': [{'method': 'semantic_phase2a_canonical_apply', 'reason': 'healthy/no disease reported is health state not disease', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'cleared_field': 'Host_Disease_SD', 'previous_value': 'healthy/no disease reported', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'destination_status': 'destination_recorded', 'removal_confidence': 'high', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'destination_outcomes': [{'field': 'Host_Health_State_SD', 'value': 'healthy', 'detail': 'same destination value already present', 'status': 'already_same', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'evidence': 'merge_policy=set_when_blank_or_same', 'condition': 'blank_or_same'}], 'cleared_companion_fields': [{'field': 'Host_Disease_SD_Detail', 'is_primary': 'false', 'previous_value': 'healthy/no disease reported'}, {'field': 'Host_Disease_SD_Method', 'is_primary': 'false', 'previous_value': 'context_dictionary'}]}]}	2005	Belgium
Isolation_Source_SD	cloacal swab	sample_material	collection_device	collection_device:collection device|sample_material:swab specimen|collection_device:swab	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Device_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_003181915.1	SAMN07326158	Clostridium perfringens			unmatched	Gallus gallus	Gallus gallus			healthy								healthy chicken	cloacal swab	swab	whole organism											{'Host_Health_State_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'evidence': 'merge_policy=set_when_blank_or_same', 'confidence': 'high', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'blank or same Host_Health_State_SD', 'source_current_field': 'Host_Disease_SD', 'source_current_value': 'healthy/no disease reported'}], '_cleared_strict_fields': [{'method': 'semantic_phase2a_canonical_apply', 'reason': 'healthy/no disease reported is health state not disease', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'cleared_field': 'Host_Disease_SD', 'previous_value': 'healthy/no disease reported', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'destination_status': 'destination_recorded', 'removal_confidence': 'high', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'destination_outcomes': [{'field': 'Host_Health_State_SD', 'value': 'healthy', 'detail': 'same destination value already present', 'status': 'already_same', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'evidence': 'merge_policy=set_when_blank_or_same', 'condition': 'blank_or_same'}], 'cleared_companion_fields': [{'field': 'Host_Disease_SD_Detail', 'is_primary': 'false', 'previous_value': 'healthy/no disease reported'}, {'field': 'Host_Disease_SD_Method', 'is_primary': 'false', 'previous_value': 'context_dictionary'}]}]}	2008	Australia
Isolation_Source_SD	cloacal swab	sample_material	collection_device	collection_device:collection device|sample_material:swab specimen|collection_device:swab	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Device_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_003181925.1	SAMN07326157	Clostridium perfringens			unmatched	Gallus gallus	Gallus gallus			healthy								healthy chicken	cloacal swab	swab	whole organism											{'Host_Health_State_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'evidence': 'merge_policy=set_when_blank_or_same', 'confidence': 'high', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'blank or same Host_Health_State_SD', 'source_current_field': 'Host_Disease_SD', 'source_current_value': 'healthy/no disease reported'}], '_cleared_strict_fields': [{'method': 'semantic_phase2a_canonical_apply', 'reason': 'healthy/no disease reported is health state not disease', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'cleared_field': 'Host_Disease_SD', 'previous_value': 'healthy/no disease reported', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'destination_status': 'destination_recorded', 'removal_confidence': 'high', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'destination_outcomes': [{'field': 'Host_Health_State_SD', 'value': 'healthy', 'detail': 'same destination value already present', 'status': 'already_same', 'rule_id': 'PH2A-HD-HEALTHY-NO-DISEASE', 'evidence': 'merge_policy=set_when_blank_or_same', 'condition': 'blank_or_same'}], 'cleared_companion_fields': [{'field': 'Host_Disease_SD_Detail', 'is_primary': 'false', 'previous_value': 'healthy/no disease reported'}, {'field': 'Host_Disease_SD_Method', 'is_primary': 'false', 'previous_value': 'context_dictionary'}]}]}	2008	Australia
Isolation_Source_SD	cocoon mucus of kanamycin treated earthworm	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002529645.1	SAMN06611047	Candidatus Lumbricidiphila eiseniae	Isolation Source	cocoon mucus of kanamycin treated earthworm	exact	Eisenia andrei	Eisenia andrei											cocoon mucus of kanamycin treated earthworm	cocoon mucus of kanamycin treated earthworm		metagenomic assembly												2014	Denmark
Isolation_Source_SD	cocoon mucus of kanamycin treated earthworm	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002573685.1	SAMN07768591	Candidatus Nephrothrix sp. EaCA	Isolation Source	cocoon mucus of kanamycin treated earthworm	exact	Eisenia andrei	Eisenia andrei											cocoon mucus of kanamycin treated earthworm	cocoon mucus of kanamycin treated earthworm		metagenomic assembly												2014	Denmark
Isolation_Source_SD	cocoon mucus of kanamycin treated earthworm	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002796975.1	SAMN07945863	Ferrovibrio sp.	Isolation Source	cocoon mucus of kanamycin treated earthworm	exact	Eisenia andrei	Eisenia andrei											cocoon mucus of kanamycin treated earthworm	cocoon mucus of kanamycin treated earthworm		metagenomic assembly												2014	Denmark
Isolation_Source_SD	cocoon mucus of kanamycin treated earthworm	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002796985.1	SAMN07945872	Pseudomonas sp.	Isolation Source	cocoon mucus of kanamycin treated earthworm	exact	Eisenia andrei	Eisenia andrei											cocoon mucus of kanamycin treated earthworm	cocoon mucus of kanamycin treated earthworm														2014	Denmark
Isolation_Source_SD	cocoon mucus of kanamycin treated earthworm	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002796995.1	SAMN07945871	Rhizobium sp.	Isolation Source	cocoon mucus of kanamycin treated earthworm	exact	Eisenia andrei	Eisenia andrei											cocoon mucus of kanamycin treated earthworm	cocoon mucus of kanamycin treated earthworm		metagenomic assembly												2014	Denmark
Isolation_Source_SD	cocoon mucus of kanamycin treated earthworm	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_905182625.1	SAMEA7768591	uncultured Polaribacter sp.	Isolation Source	cocoon mucus of kanamycin treated earthworm	exact	Eisenia andrei	Eisenia andrei											cocoon mucus of kanamycin treated earthworm	cocoon mucus of kanamycin treated earthworm		metagenomic assembly												2014	Denmark
Isolation_Source_SD	colonic content	sample_material		sample_material:physical specimen/material	additive_axis_enrichment	Sample_Material_SD|Sample_Type_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_008831045.1	SAMN12860421	Adlercreutzia muris	Isolation Source	colonic content	exact	mouse	Mus musculus											colonic content	colonic content		whole organism												2014	Germany
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_000943375.1	SAMN03255752	Vreelandella aquamarina	Isolation Source	coral mucus	exact	Acropora palmata	Acropora palmata											coral mucus	coral mucus									marine		marine environment			2005	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_001188445.1	SAMN03839337	Pseudoalteromonas rubra	Isolation Source	coral mucus	exact	Montipora capitata	Montipora capitata											coral mucus	coral mucus														2010	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_001887735.1	SAMN02905731	Paracoccus sp. SM22M-07	Isolation Source	coral mucus	exact	Mussismilia hispida	Mussismilia hispida											coral mucus	coral mucus		missing												2012	Brazil
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002322275.1	SAMN06453087	Cyanobacteria bacterium UBA1583	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	Belize
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002340255.1	SAMN06454548	Cyanobacteria bacterium UBA2566	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	Belize
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002340265.1	SAMN06454547	Lentisphaeria bacterium UBA2565	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	Belize
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002340305.1	SAMN06454546	Desulfovibrio sp. UBA2564	Isolation Source	coral mucus	exact	absent	Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	Belize
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002340325.1	SAMN06454553	Glaciecola sp. UBA2563	Isolation Source	coral mucus	exact	absent	Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	Belize
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002340345.1	SAMN06454552	Alphaproteobacteria bacterium UBA2562	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	Belize
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002340355.1	SAMN06454551	Cytophagales bacterium UBA2561	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	Belize
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002427735.1	SAMN06455372	Flavobacteriales bacterium UBA6051	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002427745.1	SAMN06450630	Roseivirga sp. UBA6061	Isolation Source	coral mucus	exact	absent	Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002427755.1	SAMN06455373	Roseivirga sp. UBA6052	Isolation Source	coral mucus	exact	absent	Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002428885.1	SAMN06450633	Alphaproteobacteria bacterium UBA6062	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002428905.1	SAMN06450632	Bacteroidetes bacterium UBA6063	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002428935.1	SAMN06450631	Halieaceae bacterium UBA6060	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002428965.1	SAMN06455375	Jejuia sp. UBA6058	Isolation Source	coral mucus	exact	absent	Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002428985.1	SAMN06455368	Anaerolineales bacterium UBA6055	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002428995.1	SAMN06455370	Flavobacteriales bacterium UBA6057	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_002429005.1	SAMN06455369	Verrucomicrobia bacterium UBA6056	Isolation Source	coral mucus	exact		Anthozoa											coral mucus	coral mucus		metagenomic assembly												absent	United States
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000003135.1	SAMN00001475	Bifidobacterium longum subsp. longum ATCC 55813			unmatched	Homo sapiens	Homo sapiens											ATCC 55813	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000143745.1	SAMN00001478	Lactiplantibacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437			unmatched	Homo sapiens	Homo sapiens											ATCC 14917, IAM 12477	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000143765.1	SAMN00001488	Sphingobacterium spiritivorum ATCC 33861			unmatched	Homo sapiens	Homo sapiens											ATCC 33861, CDC E7288, JCM 1277, NCTC 11386	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000143785.1	SAMN00000627	Chryseobacterium gleum ATCC 35910			unmatched	Homo sapiens	Homo sapiens											ATCC 35910, CL4/79, IFO 15054, JCM 2410, NCTC 11432	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000143825.1	SAMN00139184	Corynebacterium genitalium ATCC 33030			unmatched	Homo sapiens	Homo sapiens											ATCC 33030, NCTC 11859	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000144405.1	SAMN00001916	Prevotella melaninogenica ATCC 25845			unmatched	Homo sapiens	Homo sapiens											ATCC 25845	culture	culture								biological product	biological/clinical product	terrestrial environment	gut/fecal local context	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000146285.1	SAMN00117214	Mobiluncus curtisii subsp. curtisii ATCC 35241			unmatched	Homo sapiens	Homo sapiens											ATCC 35241, BV 345-16	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
