field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	confidence	field_compatibility	additive_destinations	remove_from_current_field	review_required	action_class	row_count	reason	expected_semantic_classes
Sample_Type_SD	skin swab	sample_material	collection_device|anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	1333	collection_device:collection device; anatomical_site:anatomical site or plant part; sample_material:swab specimen; collection_device:swab	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	saliva	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1311	sample_material:physical specimen/material; anatomical_material:host anatomical material	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Environment_Local_Scale_SD	dairy farm	environment_local_scale	production_context|host_context	production_context:dairy production setting|host_context:cattle/livestock|environment_local_scale:farm	high	compatible_composite	Host_Production_Context_SD|Host_Context_SD	false	true	composite_requires_split	1225	production_context:dairy production setting; host_context:cattle/livestock; environment_local_scale:farm	environment_local_scale
Host_Health_State_SD	healthy/control	health_state	study_group	health_state:healthy|study_group:control group	high	compatible_composite	Host_Study_Group_SD	false	true	composite_requires_split	1077	health_state:healthy; study_group:control group	health_state
Sample_Type_SD	oral/oropharyngeal swab	sample_material	collection_device|anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	1069	collection_device:collection device; anatomical_site:anatomical site or plant part; sample_material:swab specimen; collection_device:swab	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Isolation_Site_SD	plant stem	anatomical_site	host_context	anatomical_site:anatomical site or plant part|host_context:host-associated context	medium	compatible_composite	Host_Anatomical_Site_SD|Host_Context_SD	false	true	composite_requires_split	979	anatomical_site:anatomical site or plant part; host_context:host-associated context	anatomical_site
Sample_Type_SD	microbial culture	sample_entity	sample_processing	sample_entity:microbial culture|sample_processing:cultured	high	compatible_composite	Sample_Entity_SD|Sample_Processing_SD	false	true	composite_requires_split	957	sample_entity:microbial culture; sample_processing:cultured	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Environment_Medium_SD	hospital sewage	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	942	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Local_Scale_SD	long-term care facility	environment_local_scale	care_setting	care_setting:care setting|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Host_Care_Setting_SD	false	true	composite_requires_split	843	care_setting:care setting; environment_local_scale:local environmental or facility feature	environment_local_scale
Sample_Type_SD	food/animal-production swab	food_commodity	collection_device|host_context	food_commodity:explicit food or commodity context|collection_device:collection device|host_context:host-associated context	medium	compatible_composite	Isolation_Source_SD|Sample_Collection_Device_SD|Host_Context_SD	false	true	composite_requires_split	796	food_commodity:explicit food or commodity context; collection_device:collection device; host_context:host-associated context	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Environment_Local_Scale_SD	surface water layer	environment_local_scale	environment_medium	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Medium_SD	false	true	composite_requires_split	795	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Broad_Scale_SD	air/built environment	environment_broad_scale	environment_medium	environment_medium:environmental medium|environment_broad_scale:broad environmental setting	medium	compatible_composite	Environment_Medium_SD	false	true	composite_requires_split	792	environment_medium:environmental medium; environment_broad_scale:broad environmental setting	environment_broad_scale
Environment_Medium_SD	canal water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	741	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Sample_Type_SD	vaginal swab	sample_material	collection_device	collection_device:collection device|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD	false	true	composite_requires_split	736	collection_device:collection device; sample_material:swab specimen; collection_device:swab	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Host_Disease_SD	breast neoplasm	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	706	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Sample_Type_SD	urogenital swab	collection_device	anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	669	collection_device:collection device; anatomical_site:anatomical site or plant part	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Environment_Local_Scale_SD	rhizosphere	environment_local_scale	host_context	environment_local_scale:rhizosphere|host_context:plant-associated	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	665	environment_local_scale:rhizosphere; host_context:plant-associated	environment_local_scale
Sample_Type_SD_Broad	animal tissue/site	sample_material	host_context	sample_material:physical specimen/material|host_context:host-associated context	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Context_SD	false	true	composite_requires_split	665	sample_material:physical specimen/material; host_context:host-associated context	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context|source_context
Isolation_Source_SD	food/animal-production swab	food_commodity	collection_device|host_context	food_commodity:explicit food or commodity context|collection_device:collection device|host_context:host-associated context	medium	compatible_composite	Sample_Type_SD|Sample_Collection_Device_SD|Host_Context_SD	false	true	composite_requires_split	663	food_commodity:explicit food or commodity context; collection_device:collection device; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Sample_Type_SD	ear swab	sample_material	collection_device|anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	658	collection_device:collection device; anatomical_site:anatomical site or plant part; sample_material:swab specimen; collection_device:swab	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	oropharyngeal/throat swab	sample_material	collection_device|anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	657	collection_device:collection device; anatomical_site:anatomical site or plant part; sample_material:swab specimen; collection_device:swab	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	cloacal sample	sampling_context	anatomical_site	sampling_context:sampling context|sampling_context:cloacal sample|anatomical_site:cloaca	medium	compatible_composite	Sampling_Context_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	533	sampling_context:sampling context; sampling_context:cloacal sample; anatomical_site:cloaca	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD_Broad	cloacal sample	sampling_context	anatomical_site	sampling_context:sampling context|sampling_context:cloacal sample|anatomical_site:cloaca	medium	compatible_composite	Sampling_Context_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	533	sampling_context:sampling context; sampling_context:cloacal sample; anatomical_site:cloaca	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context|source_context
Sample_Type_SD	bronchial wash/lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	456	collection_method:collection method; sample_material:physical specimen/material	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	rectal/cloacal/perianal swab	collection_device	anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	437	collection_device:collection device; anatomical_site:anatomical site or plant part	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	dental plaque	sample_material	environment_medium|anatomical_site	sample_material:dental plaque/biofilm|environment_medium:biofilm|anatomical_site:oral cavity/tooth surface	high	compatible_composite	Sample_Material_SD|Environment_Medium_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	423	sample_material:dental plaque/biofilm; environment_medium:biofilm; anatomical_site:oral cavity/tooth surface	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	ascites	sample_material	anatomical_material	sample_material:ascitic fluid|anatomical_material:body fluid	high	compatible_composite	Sample_Material_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	417	sample_material:ascitic fluid; anatomical_material:body fluid	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD_Broad	gut/host-associated material	source_context	host_context	host_context:host-associated context|source_context:broad source context	medium	compatible_composite	Isolation_Source_SD|Host_Context_SD	false	true	composite_requires_split	411	host_context:host-associated context; source_context:broad source context	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context|source_context
Environment_Medium_SD	surface/open water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	379	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Local_Scale_SD	food-contact surface	environment_local_scale	food_commodity	food_commodity:explicit food or commodity context|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	373	food_commodity:explicit food or commodity context; environment_local_scale:local environmental or facility feature	environment_local_scale
Isolation_Source_SD	feces/stool	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	343	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD_Broad	feces/stool	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	343	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Host_Disease_SD	lung neoplasm	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	342	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Sample_Type_SD	wound/skin/pus swab	sample_material	collection_device|anatomical_material|anatomical_site	collection_device:collection device|sample_material:physical specimen/material|anatomical_material:host anatomical material|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD|Host_Anatomical_Material_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	320	collection_device:collection device; sample_material:physical specimen/material; anatomical_material:host anatomical material; anatomical_site:anatomical site or plant part	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	nasopharyngeal swab	sample_material	collection_device	collection_device:collection device|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD	false	true	composite_requires_split	308	collection_device:collection device; sample_material:swab specimen; collection_device:swab	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD_Broad	food/plant product	food_commodity	host_context	food_commodity:explicit food or commodity context|host_context:host-associated context	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD|Host_Context_SD	false	true	composite_requires_split	290	food_commodity:explicit food or commodity context; host_context:host-associated context	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context|source_context
Sample_Type_SD	colon contents	sample_material	anatomical_site	sample_material:physical specimen/material|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Material_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	280	sample_material:physical specimen/material; anatomical_site:anatomical site or plant part	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	eye swab	sample_material	collection_device|anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	264	collection_device:collection device; anatomical_site:anatomical site or plant part; sample_material:swab specimen; collection_device:swab	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	oral swab	collection_device	anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	263	collection_device:collection device; anatomical_site:anatomical site or plant part	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	wound/lesion/abscess swab	sample_material	collection_device|anatomical_site	collection_device:collection device|sample_material:physical specimen/material|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	263	collection_device:collection device; sample_material:physical specimen/material; anatomical_site:anatomical site or plant part	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Isolation_Site_SD	bronchoalveolar lavage fluid	anatomical_site	sample_material|collection_method	sample_material:lavage fluid|collection_method:bronchoalveolar lavage|anatomical_site:lower respiratory tract	high	compatible_composite	Host_Anatomical_Site_SD|Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	258	sample_material:lavage fluid; collection_method:bronchoalveolar lavage; anatomical_site:lower respiratory tract	anatomical_site
Isolation_Site_SD	gastric biopsy	anatomical_site	sample_material|collection_method	sample_material:biopsy/tissue|collection_method:biopsy|anatomical_site:stomach/gastrointestinal tract	high	compatible_composite	Host_Anatomical_Site_SD|Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	256	sample_material:biopsy/tissue; collection_method:biopsy; anatomical_site:stomach/gastrointestinal tract	anatomical_site
Sample_Type_SD	plant tissue	sample_material	host_context	sample_material:plant tissue|host_context:plant-associated	high	compatible_composite	Sample_Material_SD|Host_Context_SD	false	true	composite_requires_split	223	sample_material:plant tissue; host_context:plant-associated	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Host_Disease_SD	wound infection	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	211	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Isolation_Source_SD	host-associated	source_context	host_context	host_context:host-associated context|source_context:broad source context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	187	host_context:host-associated context; source_context:broad source context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Sample_Type_SD	rectal/perianal swab	collection_device	anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	153	collection_device:collection device; anatomical_site:anatomical site or plant part	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Host_Disease_SD	skin infection	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	132	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Sample_Type_SD	blood-derived material	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	129	sample_material:physical specimen/material; anatomical_material:host anatomical material	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	fish product	food_commodity	host_context	food_commodity:explicit food or commodity context|host_context:host-associated context	medium	compatible_composite	Isolation_Source_SD|Host_Context_SD	false	true	composite_requires_split	123	food_commodity:explicit food or commodity context; host_context:host-associated context	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	clinical swab	collection_device	source_context	collection_device:collection device|source_context:broad source context	medium	compatible_composite	Sample_Collection_Device_SD|Isolation_Source_SD	false	true	composite_requires_split	109	collection_device:collection device; source_context:broad source context	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Isolation_Source_SD	Host-associated	source_context	host_context	host_context:host-associated context|source_context:broad source context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	89	host_context:host-associated context; source_context:broad source context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Sample_Type_SD	tracheal aspirate	sample_material	collection_method|anatomical_site	sample_material:aspirate|collection_method:aspiration|anatomical_site:trachea/lower respiratory tract	high	compatible_composite	Sample_Material_SD|Sample_Collection_Method_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	82	sample_material:aspirate; collection_method:aspiration; anatomical_site:trachea/lower respiratory tract	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Isolation_Source_SD	Broncho-alveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	72	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	fermented milk/dairy product	sample_material	food_commodity	food_commodity:explicit food or commodity context|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	64	food_commodity:explicit food or commodity context; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Host_Health_State_SD	diseased/patient	health_state	host_context	health_state:host health state|host_context:host-associated context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	50	health_state:host health state; host_context:host-associated context	health_state
Isolation_Source_SD	coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	44	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	plant root/rhizosphere	environment_local_scale	host_context	environment_local_scale:local environmental or facility feature|host_context:host-associated context|environment_local_scale:rhizosphere|host_context:plant-associated	medium	compatible_composite	Environment_Local_Scale_SD|Host_Context_SD	false	true	composite_requires_split	42	environment_local_scale:local environmental or facility feature; host_context:host-associated context; environment_local_scale:rhizosphere; host_context:plant-associated	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	blood-derived material	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	36	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	broncho-alveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	35	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	28	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	poultry meat	food_commodity	host_context	food_commodity:explicit food or commodity context|host_context:host-associated context	medium	compatible_composite	Sample_Type_SD|Host_Context_SD	false	true	composite_requires_split	26	food_commodity:explicit food or commodity context; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Sample_Type_SD	food-contact surface	food_commodity	environment_local_scale	food_commodity:explicit food or commodity context|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Isolation_Source_SD|Environment_Local_Scale_SD	false	true	composite_requires_split	26	food_commodity:explicit food or commodity context; environment_local_scale:local environmental or facility feature	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Sample_Type_SD	fermented milk/dairy product	sample_material	food_commodity	food_commodity:explicit food or commodity context|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Isolation_Source_SD	false	true	composite_requires_split	25	food_commodity:explicit food or commodity context; sample_material:physical specimen/material	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Isolation_Source_SD	Nasopharygneal lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	24	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Environment_Medium_SD	food-processing water	environment_medium	food_commodity	food_commodity:explicit food or commodity context|environment_medium:environmental medium	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	23	food_commodity:explicit food or commodity context; environment_medium:environmental medium	environment_medium
Environment_Medium_SD	cave/cryoconite water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	22	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	pond sediment	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	22	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Isolation_Source_SD	lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	22	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Sample_Type_SD	laboratory culture	sample_entity	sample_processing|sampling_context	sample_entity:culture entity|sample_processing:cultured|sampling_context:laboratory	high	compatible_composite	Sample_Entity_SD|Sample_Processing_SD|Sampling_Context_SD	false	true	composite_requires_split	22	sample_entity:culture entity; sample_processing:cultured; sampling_context:laboratory	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Host_Anatomical_Site_SD	organ/tissue site	anatomical_site	sample_material	sample_material:physical specimen/material|anatomical_site:anatomical site or plant part	medium	compatible_composite	Isolation_Site_SD|Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	18	sample_material:physical specimen/material; anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Source_SD	Tracheal lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	15	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	epidermal mucus of Anguilla anguilla fishes in Ebro delta	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	13	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	guttural pouch lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	13	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Sample_Type_SD	urogenital/reproductive swab	collection_device	anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	13	collection_device:collection device; anatomical_site:anatomical site or plant part	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Isolation_Source_SD_Broad	swab	sample_material	collection_device	sample_material:swab specimen|collection_device:swab	high	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Device_SD	false	true	composite_requires_split	12	sample_material:swab specimen; collection_device:swab	anatomical_material|environment_broad_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Environment_Medium_SD	wastewater/sewage treatment plant	environment_medium	environment_local_scale	environment_medium:wastewater/sewage|environment_local_scale:treatment plant	high	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	11	environment_medium:wastewater/sewage; environment_local_scale:treatment plant	environment_medium
Isolation_Source_SD	Guttural pouch lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	11	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronchalveolar Lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	10	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Exorhizosphere rice	environment_local_scale	host_context	environment_local_scale:rhizosphere|host_context:plant-associated	medium	compatible_composite	Environment_Local_Scale_SD|Host_Context_SD	false	true	composite_requires_split	9	environment_local_scale:rhizosphere; host_context:plant-associated	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
